to_ss	to_word	relation	from_ss	from_word	isvisual	cardinality	score
102188065	Diptera	hasMember	102198332	Hippoboscidae	 	3+ 	1
108311282	city council	hasMember	108357992	quorum	 	3+ 	1
102641825	Scorpaenoidea	hasMember	102552737	Ophiodontidae	 	3+ 	1
112201456	Theobroma	hasMember	108110373	species	 	3+ 	1
112949722	Valerianaceae	hasMember	108108972	genus	 	3+ 	1
101590443	Sittidae	hasMember	101332653	Flaviviridae	 	3+ 	1
108296911	Economic and Social Council commission	hasMember	108357992	quorum	 	3+ 	1
102647903	Agonus	hasMember	108110373	species	 	3+ 	1
112724201	Salix	hasMember	112730776	bearberry willow	 	3+ 	1
101995975	Triopidae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
108394535	Union Army	hasMember	108190754	army unit	 	3+ 	1
102294279	Phthorimaea	hasMember	102294577	potato tuberworm	 	3+ 	1
111845387	genus Echinocactus	hasMember	108110373	species	 	3+ 	1
101527480	Alaudidae	hasMember	101333082	Arenaviridae	 	3+ 	1
102533834	anchovy	hasMember	102530052	whitebait	 	3+ 	1
112440869	genus Asparagus	hasMember	112441390	asparagus fern	 	3+ 	1
108003035	electronics company	hasMember	110624074	son	 	3+ 	0.8
107974025	class	hasMember	108513718	place	 	3+ 	0.8
108118414	editorial department	hasMember	108400965	membership	 	3+ 	1
112776212	Symplocaceae	hasMember	101333610	Reoviridae	 	3+ 	1
112785110	Crassulaceae	hasMember	108108972	genus	 	3+ 	1
108417099	hard right	hasMember	110307234	member	 	3+ 	0.8
108401819	rabble	hasMember	100007846	person	 	3+ 	0.8
112303349	Fraxinus	hasMember	108110373	species	 	3+ 	1
102553196	Perciformes	hasMember	102636666	Gerreidae	 	3+ 	1
108187707	ballet company	hasMember	109834699	ballet dancer	 	3+ 	1
102636666	Gerreidae	hasMember	108108784	tribe	 	3+ 	1
101390287	Actinopoda	hasMember	108106934	order	 	3+ 	1
112847254	Glechoma	hasMember	112847374	ground ivy	 	3+ 	1
112155259	Typhaceae	hasMember	108108972	genus	 	3+ 	1
112268096	Quercus	hasMember	108110373	species	 	3+ 	1
101452633	Zeidae	hasMember	101333610	Reoviridae	 	3+ 	1
102142064	Phyllostomidae	hasMember	101332653	Flaviviridae	 	3+ 	1
108273531	bomber crew	hasMember	110669357	submariner	 	3+ 	1
112010458	Scolymus	hasMember	112010628	golden thistle	 	3+ 	1
102186586	Pulex	hasMember	108109624	subgenus	 	3+ 	1
108165760	Clinton administration	hasMember	108381636	advisory board	 	3+ 	1
108279943	Plato`s Academy	hasMember	108357992	quorum	 	3+ 	1
101640567	Rana	hasMember	101642257	pickerel frog	 	3+ 	1
108145701	general delivery	hasMember	108357992	quorum	 	3+ 	1
102168542	Cerambycidae	hasMember	101332347	Togaviridae	 	3+ 	1
101691085	Anniellidae	hasMember	101691217	legless lizard	 	3+ 	1
112096798	Myrsinaceae	hasMember	101331345	Bunyaviridae	 	3+ 	1
102372397	Procaviidae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
102159271	Insecta	hasMember	102261883	Ephemeroptera	 	3+ 	1
101850035	Bucephala	hasMember	101850192	bufflehead	 	3+ 	1
102170848	Cleridae	hasMember	108108784	tribe	 	3+ 	1
101354869	division Eubacteria	hasMember	101378800	Micrococcaceae	 	3+ 	1
102031455	Philohela	hasMember	108110373	species	 	3+ 	1
112858019	genus Monarda	hasMember	108109624	subgenus	 	3+ 	1
101836809	Podargidae	hasMember	101333610	Reoviridae	 	3+ 	1
101359070	Nostocaceae	hasMember	101332347	Togaviridae	 	3+ 	1
112374002	Cistaceae	hasMember	108108972	genus	 	3+ 	1
101876180	Peramelidae	hasMember	101876535	Macrotis	 	3+ 	1
102369012	Bathyergidae	hasMember	101332653	Flaviviridae	 	3+ 	1
111902595	genus Argemone	hasMember	108110373	species	 	3+ 	1
112314315	Hamamelidaceae	hasMember	112314652	Hamamelis	 	3+ 	1
112850718	Leonotis	hasMember	112850906	dagga	 	3+ 	1
101879379	Dendrolagus	hasMember	108109624	subgenus	 	3+ 	1
108384041	closely held corporation	hasMember	108357992	quorum	 	3+ 	1
101475421	Osteostraci	hasMember	108107499	family	 	3+ 	1
101544544	Drepanididae	hasMember	108108972	genus	 	3+ 	1
101566082	Orthotomus	hasMember	108110373	species	 	3+ 	1
101554708	Pittidae	hasMember	101333610	Reoviridae	 	3+ 	1
101446760	killifish	hasMember	102530052	whitebait	 	3+ 	1
112283981	Alnus	hasMember	108110373	species	 	3+ 	1
108099029	Zen	hasMember	108400965	membership	 	3+ 	1
112011067	Senecio	hasMember	108109624	subgenus	 	3+ 	1
108326976	finance committee	hasMember	109944160	committee member	 	3+ 	1
101949817	Ancylus	hasMember	108109624	subgenus	 	3+ 	1
102440705	Mustelidae	hasMember	102448502	Melogale	 	3+ 	1
101934705	Archiannelida	hasMember	108106934	order	 	3+ 	1
111919232	Ambrosiaceae	hasMember	101331345	Bunyaviridae	 	3+ 	1
108232299	basketball league	hasMember	108357992	quorum	 	3+ 	1
101562584	Sylviidae	hasMember	108108784	tribe	 	3+ 	1
113179410	Vittariaceae	hasMember	108108627	subfamily	 	3+ 	1
102658670	Platichthys	hasMember	108109624	subgenus	 	3+ 	1
102419515	Budorcas	hasMember	108109624	subgenus	 	3+ 	1
102497832	Daubentoniidae	hasMember	108108972	genus	 	3+ 	1
111553763	gymnosperm family	hasMember	108108972	genus	 	3+ 	1
111775160	genus Rauwolfia	hasMember	108109624	subgenus	 	3+ 	1
112751402	Empetraceae	hasMember	108108972	genus	 	3+ 	1
108062092	direct mailer	hasMember	110787470	woman	 	3+ 	0.8
102353709	Geomys	hasMember	102354162	plains pocket gopher	 	3+ 	1
109366597	natural order	hasMember	108271042	galaxy	 	3+ 	1
101699537	Gavialis	hasMember	108109624	subgenus	 	3+ 	1
108477634	womanhood	hasMember	100007846	person	 	3+ 	1
102227773	Tettigoniidae	hasMember	101332653	Flaviviridae	 	3+ 	1
108401970	smart money	hasMember	110080869	father	 	3+ 	0.8
102551494	Scomberesox	hasMember	108109624	subgenus	 	3+ 	1
101858023	Anserinae	hasMember	101332347	Togaviridae	 	3+ 	1
102210728	Halictidae	hasMember	108108972	genus	 	3+ 	1
102237239	Miridae	hasMember	108108972	genus	 	3+ 	1
102592866	Chrysophrys	hasMember	108109624	subgenus	 	3+ 	1
112598629	Plantago	hasMember	108109624	subgenus	 	3+ 	1
112768177	Aesculus	hasMember	112768369	horse chestnut	 	3+ 	1
111925720	Argyranthemum	hasMember	108110373	species	 	3+ 	1
112382699	Ochna	hasMember	108109624	subgenus	 	3+ 	1
112436260	Aloeaceae	hasMember	101333082	Arenaviridae	 	3+ 	1
112832976	Saintpaulia	hasMember	112833149	African violet	 	3+ 	1
112825301	Cuscuta	hasMember	108109624	subgenus	 	3+ 	1
102263038	Neuroptera	hasMember	102263717	Myrmeleontidae	 	3+ 	1
112497492	Parkinsonia	hasMember	112497669	Jerusalem thorn	 	3+ 	1
112702443	Oxalidaceae	hasMember	112704191	Averrhoa	 	3+ 	1
107946135	discomfited	hasMember	110289039	man	 	3+ 	0.8
101605119	Accipitridae	hasMember	101613909	Harpia	 	3+ 	1
101471070	Vertebrata	hasMember	102514575	Osteichthyes	 	3+ 	1
102525543	Macrouridae	hasMember	101333610	Reoviridae	 	3+ 	1
101529036	Fringillidae	hasMember	101331345	Bunyaviridae	 	3+ 	1
108114287	Home Office	hasMember	108357992	quorum	 	3+ 	1
101771966	Araneae	hasMember	101774918	Lycosidae	 	3+ 	1
108352473	research staff	hasMember	110644598	staff member	 	3+ 	1
113194328	Athyrium	hasMember	108109624	subgenus	 	3+ 	1
108356375	legislative branch	hasMember	108400965	membership	 	3+ 	1
101948154	Littorinidae	hasMember	101332347	Togaviridae	 	3+ 	1
112485122	Loganiaceae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
112637729	Prunus	hasMember	112648045	peach	 	3+ 	1
102136901	Genetta	hasMember	108110373	species	 	3+ 	1
112781659	Nepenthaceae	hasMember	108108784	tribe	 	3+ 	1
108403082	legation	hasMember	109821086	attache	 	3+ 	1
112783996	Roridulaceae	hasMember	112784173	genus Roridula	 	3+ 	1
106330764	phrasal verb	hasMember	108103457	superphylum	 	3+ 	1
101944617	Helix	hasMember	101945143	brown snail	 	3+ 	1
101502262	Aves	hasMember	101843805	Trogoniformes	 	3+ 	1
101639369	Salientia	hasMember	101642671	Leptodactylidae	 	3+ 	1
112860842	Perilla	hasMember	108109624	subgenus	 	3+ 	1
101833619	Trochilidae	hasMember	101333610	Reoviridae	 	3+ 	1
108150576	Shakers	hasMember	108400965	membership	 	3+ 	1
101673668	Sauria	hasMember	101687441	Agamidae	 	3+ 	1
101454702	Gasterosteidae	hasMember	108108784	tribe	 	3+ 	1
101438461	Cobitidae	hasMember	108108972	genus	 	3+ 	1
112152406	Eriophorum	hasMember	112152532	cotton grass	 	3+ 	1
102597173	Menticirrhus	hasMember	102597367	whiting	 	3+ 	1
112128645	Pennisetum	hasMember	112129134	fountain grass	 	3+ 	1
111633116	Austrocedrus	hasMember	111633284	Chilean cedar	 	3+ 	1
102194414	Oestridae	hasMember	101331345	Bunyaviridae	 	3+ 	1
108388783	baronetage	hasMember	109807754	aristocrat	 	3+ 	1
101585577	Salpinctes	hasMember	101585715	rock wren	 	3+ 	1
102517768	Siluridae	hasMember	102518488	Malopterurus	 	3+ 	1
102058933	Procellariidae	hasMember	101332347	Togaviridae	 	3+ 	1
101675964	Pygopodidae	hasMember	108108972	genus	 	3+ 	1
112494629	Delonix	hasMember	108109624	subgenus	 	3+ 	1
112309850	Phillyrea	hasMember	108109624	subgenus	 	3+ 	1
108184052	Sabaoth	hasMember	108400965	membership	 	3+ 	1
107988604	octet	hasMember	106413666	volume	 	3+ 	1
111810190	Gypsophila	hasMember	108109624	subgenus	 	3+ 	1
112240715	Lyonia	hasMember	108110373	species	 	3+ 	1
102624377	Scomber	hasMember	102624551	common mackerel	 	3+ 	1
101425336	Babesiidae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
102203008	Chironomidae	hasMember	108108972	genus	 	3+ 	1
112814235	trumpet vine	hasMember	101333610	Reoviridae	 	3+ 	1
113169219	Filicopsida	hasMember	113179216	Adiantaceae	 	3+ 	1
111905236	Eschscholtzia	hasMember	108110373	species	 	3+ 	1
101362480	Nitrosomonas	hasMember	108110373	species	 	3+ 	1
112608941	Eriocaulaceae	hasMember	101333610	Reoviridae	 	3+ 	1
108113710	prelacy	hasMember	109927451	clergyman	 	3+ 	1
108383310	stock company	hasMember	108357992	quorum	 	3+ 	1
101994176	Branchiopoda	hasMember	108106934	order	 	3+ 	1
107989083	power couple	hasMember	110308275	clansman	 	3+ 	1
111947079	Centaurea	hasMember	108110373	species	 	3+ 	1
101921887	worm genus	hasMember	108109624	subgenus	 	3+ 	1
101950952	Aplysiidae	hasMember	101332653	Flaviviridae	 	3+ 	1
108284481	secondary school	hasMember	109917593	child	 	3+ 	0.8
101843932	Trogonidae	hasMember	108108972	genus	 	3+ 	1
102074004	Dugongidae	hasMember	102074214	genus Dugong	 	3+ 	1
112260021	Fagales	hasMember	108107499	family	 	3+ 	1
101975880	Decapoda	hasMember	101985947	Paguridae	 	3+ 	1
112803517	Tiarella	hasMember	108110373	species	 	3+ 	1
112295560	Gentianella	hasMember	112296045	felwort	 	3+ 	1
112299988	Oleaceae	hasMember	112306519	Jasminum	 	3+ 	1
112838027	Labiatae	hasMember	112839839	Agastache	 	3+ 	1
112158148	Cucurbita	hasMember	108110373	species	 	3+ 	1
107943480	age group	hasMember	109411430	river	 	3+ 	0.8
112113471	Cenchrus	hasMember	108110373	species	 	3+ 	1
108396760	Casualty Care Research Center	hasMember	108357992	quorum	 	3+ 	1
102167375	Brachinus	hasMember	102167505	bombardier beetle	 	3+ 	1
106594625	quarterly	hasMember	106596978	issue	 	3+ 	1
112044269	genus Aerides	hasMember	108110373	species	 	3+ 	1
108219768	squadron	hasMember	110787470	woman	 	3+ 	0.998829044321754
108086356	Orthodox Church	hasMember	108357992	quorum	 	3+ 	1
102314321	Entoprocta	hasMember	108103777	class	 	3+ 	1
112594746	Raffia	hasMember	112594989	raffia palm	 	3+ 	1
112724201	Salix	hasMember	112724942	willow	 	3+ 	1
113354769	operating capital	hasMember	113333047	liquid assets	 	3+ 	1
102249365	Diaspididae	hasMember	108108627	subfamily	 	3+ 	1
111981817	Hieracium	hasMember	108109624	subgenus	 	3+ 	1
112574727	Ulex	hasMember	108109624	subgenus	 	3+ 	1
108100320	Shinto	hasMember	108357992	quorum	 	3+ 	1
101448594	guppy	hasMember	102530052	whitebait	 	3+ 	1
112784173	genus Roridula	hasMember	108109624	subgenus	 	3+ 	1
102641608	Scleroparei	hasMember	102648456	Hexagrammidae	 	3+ 	1
102058453	genus Diomedea	hasMember	108110373	species	 	3+ 	1
101634684	Dicamptodontidae	hasMember	101634891	genus Dicamptodon	 	3+ 	1
102606926	Amphiprion	hasMember	102607072	anemone fish	 	3+ 	1
101829602	Upupidae	hasMember	108108627	subfamily	 	3+ 	1
112924452	Ricinus	hasMember	108109624	subgenus	 	3+ 	1
102338319	Neofiber	hasMember	102338449	round-tailed muskrat	 	3+ 	1
108323301	appeal board	hasMember	110787470	woman	 	3+ 	0.8
113081369	Tuberculariaceae	hasMember	101333610	Reoviridae	 	3+ 	1
102048242	Lunda	hasMember	108109624	subgenus	 	3+ 	1
112996225	Basidiomycota	hasMember	108103777	class	 	3+ 	1
102039377	Cursorius	hasMember	108109624	subgenus	 	3+ 	1
111849666	genus Mammillaria	hasMember	111849871	mammillaria	 	3+ 	1
101491991	Triakidae	hasMember	108108972	genus	 	3+ 	1
101488539	Carcharhinidae	hasMember	101333082	Arenaviridae	 	3+ 	1
112581230	Palmales	hasMember	108107499	family	 	3+ 	1
108217865	reed section	hasMember	108400965	membership	 	3+ 	1
108281963	dental school	hasMember	110560352	school teacher	 	3+ 	1
102608151	Achoerodus	hasMember	108109624	subgenus	 	3+ 	1
101724703	genus Ichthyosaurus	hasMember	108109624	subgenus	 	3+ 	1
102205383	Simuliidae	hasMember	108108784	tribe	 	3+ 	1
108388783	baronetage	hasMember	110696755	technocrat	 	3+ 	1
101487914	Rhincodon	hasMember	108110373	species	 	3+ 	1
108052227	Porte	hasMember	108220714	division	 	3+ 	1
101628450	Urodella	hasMember	101634684	Dicamptodontidae	 	3+ 	1
112405209	Ulmus	hasMember	112406902	cedar elm	 	3+ 	1
101649948	Hylidae	hasMember	101652163	Pternohyla	 	3+ 	1
102523427	burbot	hasMember	102530052	whitebait	 	3+ 	1
101445857	hog sucker	hasMember	102530052	whitebait	 	3+ 	1
112123050	Hordeum	hasMember	112123244	barley	 	3+ 	1
108176077	Organization of American States	hasMember	108946909	Grenada	 	3+ 	1
101493687	Squalus	hasMember	108109624	subgenus	 	3+ 	1
101497579	Rhinobatidae	hasMember	101333082	Arenaviridae	 	3+ 	1
107971141	people	hasMember	110308275	clansman	 	3+ 	1
111718911	Paeoniaceae	hasMember	108108972	genus	 	3+ 	1
107946851	enemy	hasMember	110287213	man	 	3+ 	0.8
112073744	genus Odontoglossum	hasMember	108109624	subgenus	 	3+ 	1
102430929	Cervus	hasMember	102431976	Japanese deer	 	3+ 	1
112838027	Labiatae	hasMember	112868248	Sideritis	 	3+ 	1
112505563	Anagyris	hasMember	112505752	bean trefoil	 	3+ 	1
107948314	homeless	hasMember	108654360	state	 	3+ 	0.8
112358485	Dilleniidae	hasMember	112169526	Malvales	 	3+ 	1
102012306	Gruiformes	hasMember	102012715	Gruidae	 	3+ 	1
113176873	Phlebodium	hasMember	108110373	species	 	3+ 	1
108279424	police academy	hasMember	108518374	campus	 	3+ 	0.8
101674850	Gekkonidae	hasMember	101333610	Reoviridae	 	3+ 	1
101701697	genus Stegosaurus	hasMember	101701859	stegosaur	 	3+ 	1
112529353	Galega	hasMember	108110373	species	 	3+ 	1
102075727	Pinnipedia	hasMember	108107499	family	 	3+ 	1
108388871	knighthood	hasMember	109807754	aristocrat	 	3+ 	1
108135342	Department of Justice	hasMember	108357992	quorum	 	3+ 	1
108361329	republic	hasMember	108256968	party	 	3+ 	1
102534352	Salmonidae	hasMember	101332347	Togaviridae	 	3+ 	1
112724201	Salix	hasMember	112730544	dwarf grey willow	 	3+ 	1
112592351	Orbignya	hasMember	108110373	species	 	3+ 	1
101957591	Veneridae	hasMember	101332653	Flaviviridae	 	3+ 	1
102568636	Serranus	hasMember	102568807	belted sandfish	 	3+ 	1
102582437	Bramidae	hasMember	108108784	tribe	 	3+ 	1
102582919	Branchiostegidae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
113205482	Pteridaceae	hasMember	108108972	genus	 	3+ 	1
102209508	Bombus	hasMember	108109624	subgenus	 	3+ 	1
112319687	Carya	hasMember	108109624	subgenus	 	3+ 	1
102618244	Ammodytidae	hasMember	102618372	Ammodytes	 	3+ 	1
102083038	Canidae	hasMember	102119961	Alopex	 	3+ 	1
101962350	Anomia	hasMember	101962506	saddle oyster	 	3+ 	1
101543817	Estrilda	hasMember	108109624	subgenus	 	3+ 	1
101782378	Panonychus	hasMember	108109624	subgenus	 	3+ 	1
101571578	Icteridae	hasMember	101573483	Cacicus	 	3+ 	1
102649082	Oxylebius	hasMember	108109624	subgenus	 	3+ 	1
101804029	Chrysolophus	hasMember	101804163	golden pheasant	 	3+ 	1
108310722	North Atlantic Council	hasMember	110287213	man	 	3+ 	0.8
108355075	news agency	hasMember	108357992	quorum	 	3+ 	1
108147794	order	hasMember	108400965	membership	 	3+ 	1
102553196	Perciformes	hasMember	102610834	Polynemidae	 	3+ 	1
101469886	Doliolidae	hasMember	101333610	Reoviridae	 	3+ 	1
113009780	Russula	hasMember	108110373	species	 	3+ 	1
101774918	Lycosidae	hasMember	101333610	Reoviridae	 	3+ 	1
108118991	personnel department	hasMember	108357992	quorum	 	3+ 	1
108274826	outfit	hasMember	110287213	man	 	3+ 	0.8
108179689	public	hasMember	110787470	woman	 	3+ 	0.8
101950457	Nudibranchia	hasMember	101950952	Aplysiidae	 	3+ 	1
102553196	Perciformes	hasMember	102582919	Branchiostegidae	 	3+ 	1
101446283	Cyprinodontidae	hasMember	101447822	Jordanella	 	3+ 	1
112769430	Staphylaceae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
108156505	Ottoman	hasMember	110235549	relative	 	3+ 	1
108166931	commonwealth country	hasMember	108357992	quorum	 	3+ 	1
112964130	Sphaeriaceae	hasMember	108108627	subfamily	 	3+ 	1
102036864	Haematopodidae	hasMember	101333610	Reoviridae	 	3+ 	1
111564258	magnoliid dicot family	hasMember	101331345	Bunyaviridae	 	3+ 	1
102320769	Comatulidae	hasMember	108108972	genus	 	3+ 	1
102553196	Perciformes	hasMember	102635911	Lobotidae	 	3+ 	1
113034277	Sarcoscyphaceae	hasMember	101332347	Togaviridae	 	3+ 	1
101912050	genus Hydra	hasMember	108110373	species	 	3+ 	1
101643687	Leptodactylus	hasMember	101643896	crapaud	 	3+ 	1
108190482	enemy	hasMember	108400965	membership	 	3+ 	1
112653056	Rubus	hasMember	108110373	species	 	3+ 	1
113066631	Ustilaginaceae	hasMember	108108972	genus	 	3+ 	1
108074879	tobacco industry	hasMember	108400965	membership	 	3+ 	1
102335349	Cricetidae	hasMember	101333610	Reoviridae	 	3+ 	1
101401296	Heterotrichales	hasMember	101401517	Tribonemaceae	 	3+ 	1
101796222	Lagopus	hasMember	108110373	species	 	3+ 	1
101524885	Oscines	hasMember	101556671	Turdidae	 	3+ 	1
112059479	genus Disa	hasMember	112059625	disa	 	3+ 	1
108101937	ancestry	hasMember	110308275	clansman	 	3+ 	1
112169526	Malvales	hasMember	108107499	family	 	3+ 	1
102012306	Gruiformes	hasMember	102020777	Psophiidae	 	3+ 	1
112255452	Lennoaceae	hasMember	101332347	Togaviridae	 	3+ 	1
112874429	Pedaliaceae	hasMember	101332347	Togaviridae	 	3+ 	1
102499700	genus Galago	hasMember	102499808	galago	 	3+ 	1
107946516	the halt	hasMember	110787470	woman	 	3+ 	0.8
101491991	Triakidae	hasMember	101492357	smooth dogfish	 	3+ 	1
112704636	Polygalaceae	hasMember	101333610	Reoviridae	 	3+ 	1
111870916	Anastatica	hasMember	111871059	rose of Jericho	 	3+ 	1
113031690	Morchellaceae	hasMember	113033396	Verpa conica	 	3+ 	1
108263560	Socialist Labor Party	hasMember	110287213	man	 	3+ 	0.8
113049561	Polyporaceae	hasMember	113050705	Albatrellus dispansus	 	3+ 	1
108004210	trucking company	hasMember	108524735	city	 	3+ 	0.8
101953032	Cypraeidae	hasMember	101332653	Flaviviridae	 	3+ 	1
112063887	Grammatophyllum	hasMember	108109624	subgenus	 	3+ 	1
112363988	Guttiferae	hasMember	112366507	Garcinia	 	3+ 	1
101367430	Enterobacteriaceae	hasMember	101368095	genus Escherichia	 	3+ 	1
112538603	Lathyrus	hasMember	112540800	sweet pea	 	3+ 	1
111551898	Cryptogamia	hasMember	108103777	class	 	3+ 	1
107944242	baffled	hasMember	109876892	brother	 	3+ 	0.8
113203251	Lophosoriaceae	hasMember	113203405	Lophosoria	 	3+ 	1
101499595	Rhinoptera	hasMember	108110373	species	 	3+ 	1
102373843	Equus	hasMember	102374451	horse	 	3+ 	1
102179429	Scolytidae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
101356459	Bacillaceae	hasMember	101331345	Bunyaviridae	 	3+ 	1
108051565	bureaucracy	hasMember	108166187	judiciary	 	3+ 	1
112958772	Salviniaceae	hasMember	108108784	tribe	 	3+ 	1
112346179	Thymelaeaceae	hasMember	101332347	Togaviridae	 	3+ 	1
102408217	Bubalus	hasMember	108110373	species	 	3+ 	1
102247363	Bemisia	hasMember	108109624	subgenus	 	3+ 	1
112685214	Geraniaceae	hasMember	108108784	tribe	 	3+ 	1
112185078	Plagianthus	hasMember	108110373	species	 	3+ 	1
112090702	genus Primula	hasMember	108109624	subgenus	 	3+ 	1
112100382	Graminales	hasMember	112100538	Gramineae	 	3+ 	1
102203739	Psychodidae	hasMember	108108972	genus	 	3+ 	1
112473011	Liriope	hasMember	108109624	subgenus	 	3+ 	1
101622596	Strix	hasMember	108110373	species	 	3+ 	1
112078596	Plectorrhiza	hasMember	108110373	species	 	3+ 	1
111817774	Stellaria	hasMember	111817914	chickweed	 	3+ 	1
108228665	chapter	hasMember	110308394	club member	 	3+ 	1
108394811	Continental Army	hasMember	108212527	corps	 	3+ 	1
102620033	Percophidae	hasMember	101333082	Arenaviridae	 	3+ 	1
112461809	Tofieldia	hasMember	112462032	false asphodel	 	3+ 	1
113077811	genus Verticillium	hasMember	108109624	subgenus	 	3+ 	1
108381296	house	hasMember	108381636	advisory board	 	3+ 	1
